Transaction ID,Date,Product ID,Product Name,Product Type,Quantity Sold,Unit Price,Total Sales Amount,Customer ID,Customer Age,Customer Gender,Customer Location,Payment Method,Discount Applied
T2818,07-07-2021,P043,Pain Relief Patch,Medicine,5,7,35,C2818,41,Male,Boston,Mobile Payment,15%
T0996,09-07-2021,P030,Heart Health Supplement,Supplement,1,35,35,C0996,49,Female,San Francisco,Mobile Payment,5%
T2332,09-07-2021,P019,Aloe Vera Gel,Skincare,3,8,24,C2332,19,Female,Houston,Debit Card,10%
T0791,09-07-2021,P001,Pain Relief Capsule,Medicine,4,10,40,C0791,46,Female,San Francisco,Debit Card,5%
T2748,10-07-2021,P022,Toothpaste,Hygiene,2,4,8,C2748,45,Male,Miami,Credit Card,5%
T1675,10-07-2021,P048,Hydrocortisone Cream,Medicine,4,5,20,C1675,22,Male,Boston,Debit Card,10%
T2595,11-07-2021,P006,Cough Drops,Medicine,5,2.5,12.5,C2595,34,Male,Boston,Debit Card,0%
T4105,12-07-2021,P048,Hydrocortisone Cream,Medicine,5,5,25,C4105,33,Male,New York,Credit Card,10%
T3439,12-07-2021,P010,Lip Balm,Skincare,3,7,21,C3439,54,Female,Miami,Mobile Payment,15%
T3789,13-07-2021,P014,Calcium Tablets,Supplement,5,15,75,C3789,37,Male,Miami,Mobile Payment,15%
T0249,14-07-2021,P006,Cough Drops,Medicine,2,2.5,5,C0249,22,Male,Boston,Debit Card,10%
T1884,15-07-2021,P034,Hair Growth Serum,Haircare,3,28,84,C1884,31,Male,San Francisco,Credit Card,10%
T2207,15-07-2021,P048,Hydrocortisone Cream,Medicine,3,5,15,C2207,45,Male,Houston,Debit Card,0%
T4950,16-07-2021,P037,Natural Deodorant,Hygiene,5,9,45,C4950,45,Male,Seattle,Debit Card,5%
T3284,16-07-2021,P008,Fish Oil Capsules,Supplement,1,18,18,C3284,50,Female,Houston,Mobile Payment,15%
T0143,16-07-2021,P004,Anti-Allergy Cream,Skincare,3,25,75,C0143,59,Male,San Francisco,Cash,0%
T3249,16-07-2021,P012,Organic Face Wash,Skincare,2,10,20,C3249,59,Female,Denver,Mobile Payment,15%
T3107,17-07-2021,P015,Protein Powder,Nutrition,2,25,50,C3107,59,Female,Los Angeles,Credit Card,5%
T3026,17-07-2021,P034,Hair Growth Serum,Haircare,4,28,112,C3026,46,Female,Los Angeles,Debit Card,0%
T1033,18-07-2021,P014,Calcium Tablets,Supplement,2,15,30,C1033,53,Female,Boston,Cash,10%
T2327,19-07-2021,P018,Moisturizing Lotion,Skincare,2,18,36,C2327,52,Female,Chicago,Debit Card,15%
T2752,19-07-2021,P038,Liver Health Supplement,Supplement,4,20,80,C2752,23,Female,Los Angeles,Mobile Payment,10%
T3998,20-07-2021,P027,All-Purpose Ointment,Medicine,3,6,18,C3998,51,Male,Seattle,Mobile Payment,0%
T1156,21-07-2021,P050,Ear Drops,Medicine,4,6,24,C1156,36,Male,Chicago,Mobile Payment,0%
T2626,21-07-2021,P025,Eye Drops,Medicine,5,12,60,C2626,61,Male,Houston,Cash,5%
T2181,21-07-2021,P011,Herbal Shampoo,Haircare,4,12,48,C2181,37,Male,San Francisco,Mobile Payment,10%
T1067,22-07-2021,P050,Ear Drops,Medicine,1,6,6,C1067,48,Female,Chicago,Debit Card,15%
T4668,23-07-2021,P039,Nasal Spray,Medicine,5,8,40,C4668,24,Female,Chicago,Credit Card,5%
T1227,23-07-2021,P013,Probiotic Supplement,Supplement,2,20,40,C1227,57,Male,Miami,Debit Card,10%
T1175,24-07-2021,P016,Energy Drink,Beverage,4,5,20,C1175,32,Female,Chicago,Mobile Payment,5%
T2641,25-07-2021,P004,Anti-Allergy Cream,Skincare,1,25,25,C2641,26,Male,Seattle,Mobile Payment,10%
T0389,25-07-2021,P012,Organic Face Wash,Skincare,3,10,30,C0389,33,Male,Miami,Debit Card,10%
T1748,25-07-2021,P014,Calcium Tablets,Supplement,1,15,15,C1748,27,Female,Seattle,Debit Card,5%
T2214,27-07-2021,P032,Caffeine Pills,Supplement,3,5,15,C2214,45,Male,Miami,Mobile Payment,15%
T3085,29-07-2021,P031,Hydration Powder,Nutrition,5,7,35,C3085,52,Female,Chicago,Debit Card,0%
T1971,29-07-2021,P030,Heart Health Supplement,Supplement,4,35,140,C1971,19,Male,Houston,Mobile Payment,15%
T1459,29-07-2021,P010,Lip Balm,Skincare,1,7,7,C1459,31,Female,Boston,Debit Card,0%
T0314,29-07-2021,P009,Antibacterial Handwash,Hygiene,3,5,15,C0314,31,Male,New York,Cash,10%
T3115,30-07-2021,P025,Eye Drops,Medicine,2,12,24,C3115,59,Male,Los Angeles,Credit Card,5%
T0192,30-07-2021,P035,Anti-Wrinkle Cream,Skincare,3,45,135,C0192,29,Female,Chicago,Credit Card,0%
T0117,30-07-2021,P041,Digestive Enzymes,Supplement,5,18,90,C0117,65,Female,Denver,Debit Card,15%
T4880,30-07-2021,P022,Toothpaste,Hygiene,1,4,4,C4880,54,Male,San Francisco,Debit Card,15%
T0519,31-07-2021,P013,Probiotic Supplement,Supplement,4,20,80,C0519,28,Male,Houston,Debit Card,15%
T3370,31-07-2021,P045,Vitamin C Serum,Skincare,1,25,25,C3370,58,Female,Chicago,Debit Card,5%
T4947,31-07-2021,P048,Hydrocortisone Cream,Medicine,1,5,5,C4947,30,Female,Denver,Cash,5%
T1595,31-07-2021,P005,Vitamin D3 Supplement,Supplement,3,12,36,C1595,64,Female,Boston,Cash,10%
T0162,01-08-2021,P032,Caffeine Pills,Supplement,5,5,25,C0162,55,Female,Los Angeles,Debit Card,5%
T4373,02-08-2021,P034,Hair Growth Serum,Haircare,1,28,28,C4373,36,Male,New York,Mobile Payment,0%
T4087,03-08-2021,P035,Anti-Wrinkle Cream,Skincare,5,45,225,C4087,38,Male,Denver,Debit Card,0%
T2899,03-08-2021,P030,Heart Health Supplement,Supplement,4,35,140,C2899,54,Male,Boston,Cash,15%
T1819,04-08-2021,P004,Anti-Allergy Cream,Skincare,5,25,125,C1819,64,Female,Houston,Cash,5%
T1987,04-08-2021,P026,Muscle Relaxant Cream,Medicine,5,25,125,C1987,20,Female,Seattle,Credit Card,0%
T3786,05-08-2021,P003,Cold Syrup,Medicine,5,8,40,C3786,61,Female,Chicago,Credit Card,0%
T4777,05-08-2021,P026,Muscle Relaxant Cream,Medicine,1,25,25,C4777,53,Female,New York,Cash,0%
T2087,06-08-2021,P028,Omega-3 Capsules,Supplement,5,22,110,C2087,47,Male,Seattle,Cash,10%
T3476,06-08-2021,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C3476,58,Female,Los Angeles,Debit Card,10%
T2064,06-08-2021,P014,Calcium Tablets,Supplement,4,15,60,C2064,24,Male,Houston,Cash,10%
T0975,07-08-2021,P043,Pain Relief Patch,Medicine,5,7,35,C0975,50,Male,Miami,Cash,15%
T3378,07-08-2021,P010,Lip Balm,Skincare,5,7,35,C3378,18,Male,Chicago,Credit Card,5%
T1349,07-08-2021,P002,Multivitamin Tablet,Supplement,2,15,30,C1349,59,Female,Chicago,Debit Card,0%
T3148,07-08-2021,P040,Hair Conditioner,Haircare,5,13,65,C3148,65,Male,Seattle,Credit Card,10%
T1426,08-08-2021,P016,Energy Drink,Beverage,3,5,15,C1426,18,Female,Denver,Mobile Payment,10%
T3469,08-08-2021,P006,Cough Drops,Medicine,5,2.5,12.5,C3469,26,Male,Houston,Credit Card,15%
T3889,09-08-2021,P048,Hydrocortisone Cream,Medicine,2,5,10,C3889,63,Male,New York,Cash,0%
T4531,09-08-2021,P015,Protein Powder,Nutrition,5,25,125,C4531,46,Female,Boston,Debit Card,0%
T1213,09-08-2021,P017,Anti-Dandruff Shampoo,Haircare,1,14,14,C1213,65,Male,Los Angeles,Cash,15%
T4837,10-08-2021,P020,Elderberry Syrup,Medicine,5,22,110,C4837,29,Male,Seattle,Credit Card,0%
T0976,10-08-2021,P013,Probiotic Supplement,Supplement,4,20,80,C0976,23,Female,Los Angeles,Cash,15%
T2833,10-08-2021,P040,Hair Conditioner,Haircare,3,13,39,C2833,46,Female,Los Angeles,Debit Card,10%
T2137,10-08-2021,P014,Calcium Tablets,Supplement,4,15,60,C2137,61,Male,Houston,Cash,5%
T1272,11-08-2021,P044,Joint Health Tablets,Supplement,2,32,64,C1272,34,Male,Boston,Mobile Payment,0%
T1289,12-08-2021,P036,Tea Tree Oil,Skincare,3,12,36,C1289,28,Female,Chicago,Credit Card,0%
T1138,12-08-2021,P014,Calcium Tablets,Supplement,2,15,30,C1138,35,Male,Seattle,Credit Card,10%
T2786,13-08-2021,P006,Cough Drops,Medicine,3,2.5,7.5,C2786,50,Male,Seattle,Debit Card,0%
T3948,13-08-2021,P044,Joint Health Tablets,Supplement,2,32,64,C3948,31,Female,Los Angeles,Mobile Payment,10%
T4608,13-08-2021,P045,Vitamin C Serum,Skincare,4,25,100,C4608,55,Female,Houston,Mobile Payment,0%
T3309,13-08-2021,P046,Sunblock Cream,Skincare,3,20,60,C3309,25,Male,Boston,Mobile Payment,15%
T2485,13-08-2021,P028,Omega-3 Capsules,Supplement,4,22,88,C2485,32,Male,Los Angeles,Mobile Payment,0%
T1704,14-08-2021,P023,Acne Treatment Gel,Skincare,4,16,64,C1704,36,Female,Houston,Debit Card,15%
T0490,14-08-2021,P030,Heart Health Supplement,Supplement,5,35,175,C0490,18,Female,Los Angeles,Debit Card,15%
T0601,15-08-2021,P050,Ear Drops,Medicine,5,6,30,C0601,38,Male,Denver,Credit Card,15%
T4379,15-08-2021,P045,Vitamin C Serum,Skincare,1,25,25,C4379,21,Female,New York,Credit Card,0%
T2979,15-08-2021,P002,Multivitamin Tablet,Supplement,2,15,30,C2979,30,Female,Seattle,Cash,10%
T3635,15-08-2021,P007,Diabetic Test Strips,Medical Equipment,1,50,50,C3635,57,Male,Chicago,Debit Card,15%
T2619,15-08-2021,P008,Fish Oil Capsules,Supplement,3,18,54,C2619,53,Male,Houston,Cash,0%
T1232,16-08-2021,P033,Foot Cream,Skincare,5,15,75,C1232,63,Female,Seattle,Mobile Payment,10%
T1672,16-08-2021,P011,Herbal Shampoo,Haircare,2,12,24,C1672,43,Male,Miami,Cash,0%
T3782,16-08-2021,P044,Joint Health Tablets,Supplement,3,32,96,C3782,54,Male,Houston,Debit Card,15%
T2843,17-08-2021,P002,Multivitamin Tablet,Supplement,1,15,15,C2843,49,Male,Chicago,Mobile Payment,10%
T3397,17-08-2021,P003,Cold Syrup,Medicine,5,8,40,C3397,34,Female,San Francisco,Debit Card,15%
T3982,17-08-2021,P008,Fish Oil Capsules,Supplement,5,18,90,C3982,28,Female,Denver,Cash,10%
T1604,18-08-2021,P013,Probiotic Supplement,Supplement,3,20,60,C1604,63,Female,Seattle,Debit Card,0%
T3373,18-08-2021,P029,Zinc Supplement,Supplement,5,10,50,C3373,46,Female,Boston,Mobile Payment,15%
T2002,20-08-2021,P050,Ear Drops,Medicine,1,6,6,C2002,55,Female,San Francisco,Debit Card,0%
T2994,21-08-2021,P034,Hair Growth Serum,Haircare,3,28,84,C2994,54,Male,Houston,Cash,5%
T2837,22-08-2021,P019,Aloe Vera Gel,Skincare,1,8,8,C2837,56,Male,Seattle,Cash,15%
T2775,22-08-2021,P030,Heart Health Supplement,Supplement,4,35,140,C2775,50,Male,Houston,Mobile Payment,15%
T2719,23-08-2021,P041,Digestive Enzymes,Supplement,2,18,36,C2719,21,Female,New York,Credit Card,5%
T0325,23-08-2021,P012,Organic Face Wash,Skincare,1,10,10,C0325,56,Female,Seattle,Mobile Payment,5%
T0051,23-08-2021,P010,Lip Balm,Skincare,2,7,14,C0051,30,Male,Los Angeles,Mobile Payment,15%
T0493,23-08-2021,P049,Antifungal Powder,Medicine,1,10,10,C0493,32,Male,Boston,Debit Card,10%
T3021,23-08-2021,P039,Nasal Spray,Medicine,4,8,32,C3021,25,Female,San Francisco,Debit Card,5%
T0397,23-08-2021,P038,Liver Health Supplement,Supplement,4,20,80,C0397,31,Male,New York,Cash,10%
T3969,23-08-2021,P037,Natural Deodorant,Hygiene,5,9,45,C3969,38,Male,San Francisco,Cash,0%
T2679,24-08-2021,P048,Hydrocortisone Cream,Medicine,5,5,25,C2679,52,Male,New York,Credit Card,10%
T4898,24-08-2021,P031,Hydration Powder,Nutrition,5,7,35,C4898,32,Female,San Francisco,Credit Card,10%
T3975,25-08-2021,P005,Vitamin D3 Supplement,Supplement,5,12,60,C3975,25,Male,Denver,Mobile Payment,0%
T2684,25-08-2021,P019,Aloe Vera Gel,Skincare,3,8,24,C2684,54,Male,Miami,Debit Card,15%
T2785,26-08-2021,P050,Ear Drops,Medicine,1,6,6,C2785,54,Female,San Francisco,Credit Card,0%
T4575,27-08-2021,P015,Protein Powder,Nutrition,5,25,125,C4575,49,Male,Denver,Credit Card,15%
T0467,27-08-2021,P019,Aloe Vera Gel,Skincare,4,8,32,C0467,18,Female,New York,Mobile Payment,5%
T2815,28-08-2021,P027,All-Purpose Ointment,Medicine,1,6,6,C2815,58,Female,New York,Credit Card,0%
T3621,30-08-2021,P036,Tea Tree Oil,Skincare,5,12,60,C3621,50,Female,San Francisco,Debit Card,10%
T4832,31-08-2021,P005,Vitamin D3 Supplement,Supplement,5,12,60,C4832,51,Female,Houston,Credit Card,15%
T4143,31-08-2021,P050,Ear Drops,Medicine,3,6,18,C4143,30,Female,Seattle,Debit Card,5%
T2415,01-09-2021,P004,Anti-Allergy Cream,Skincare,2,25,50,C2415,24,Female,Houston,Cash,5%
T3865,02-09-2021,P017,Anti-Dandruff Shampoo,Haircare,4,14,56,C3865,29,Female,New York,Credit Card,10%
T3955,03-09-2021,P019,Aloe Vera Gel,Skincare,1,8,8,C3955,42,Female,Miami,Credit Card,15%
T1845,03-09-2021,P019,Aloe Vera Gel,Skincare,2,8,16,C1845,32,Female,Houston,Cash,5%
T2019,03-09-2021,P018,Moisturizing Lotion,Skincare,2,18,36,C2019,29,Female,Chicago,Debit Card,0%
T3607,04-09-2021,P025,Eye Drops,Medicine,4,12,48,C3607,25,Female,Boston,Cash,15%
T1074,05-09-2021,P042,Green Tea Capsules,Supplement,2,10,20,C1074,58,Male,New York,Debit Card,10%
T0151,05-09-2021,P028,Omega-3 Capsules,Supplement,2,22,44,C0151,57,Female,New York,Credit Card,15%
T4976,05-09-2021,P030,Heart Health Supplement,Supplement,1,35,35,C4976,56,Female,Chicago,Mobile Payment,10%
T3491,05-09-2021,P032,Caffeine Pills,Supplement,3,5,15,C3491,57,Female,Denver,Credit Card,0%
T1225,06-09-2021,P029,Zinc Supplement,Supplement,2,10,20,C1225,49,Male,San Francisco,Mobile Payment,0%
T4781,06-09-2021,P010,Lip Balm,Skincare,3,7,21,C4781,65,Female,Boston,Mobile Payment,5%
T1869,06-09-2021,P014,Calcium Tablets,Supplement,3,15,45,C1869,29,Female,Houston,Mobile Payment,15%
T0130,07-09-2021,P003,Cold Syrup,Medicine,1,8,8,C0130,49,Male,Denver,Mobile Payment,5%
T0342,08-09-2021,P041,Digestive Enzymes,Supplement,5,18,90,C0342,49,Female,Boston,Credit Card,5%
T0183,08-09-2021,P019,Aloe Vera Gel,Skincare,1,8,8,C0183,40,Male,Chicago,Debit Card,0%
T4148,08-09-2021,P029,Zinc Supplement,Supplement,3,10,30,C4148,28,Female,Houston,Cash,15%
T2266,09-09-2021,P024,Collagen Powder,Supplement,1,30,30,C2266,38,Female,San Francisco,Mobile Payment,15%
T2968,09-09-2021,P041,Digestive Enzymes,Supplement,5,18,90,C2968,41,Male,Denver,Mobile Payment,0%
T1485,09-09-2021,P030,Heart Health Supplement,Supplement,2,35,70,C1485,60,Female,Chicago,Mobile Payment,5%
T4997,09-09-2021,P002,Multivitamin Tablet,Supplement,5,15,75,C4997,57,Male,Los Angeles,Mobile Payment,5%
T2411,10-09-2021,P035,Anti-Wrinkle Cream,Skincare,4,45,180,C2411,59,Male,Houston,Cash,5%
T4248,10-09-2021,P044,Joint Health Tablets,Supplement,1,32,32,C4248,62,Male,Houston,Debit Card,10%
T0460,10-09-2021,P034,Hair Growth Serum,Haircare,4,28,112,C0460,62,Male,Denver,Cash,0%
T0935,11-09-2021,P036,Tea Tree Oil,Skincare,1,12,12,C0935,50,Male,Denver,Mobile Payment,5%
T2620,12-09-2021,P036,Tea Tree Oil,Skincare,5,12,60,C2620,55,Female,Los Angeles,Credit Card,0%
T4303,12-09-2021,P040,Hair Conditioner,Haircare,1,13,13,C4303,58,Male,Miami,Mobile Payment,10%
T1300,12-09-2021,P045,Vitamin C Serum,Skincare,2,25,50,C1300,48,Female,Houston,Credit Card,10%
T2763,12-09-2021,P010,Lip Balm,Skincare,1,7,7,C2763,18,Male,Boston,Cash,5%
T2464,12-09-2021,P022,Toothpaste,Hygiene,4,4,16,C2464,35,Female,Miami,Mobile Payment,15%
T4716,13-09-2021,P037,Natural Deodorant,Hygiene,1,9,9,C4716,29,Male,San Francisco,Debit Card,0%
T3327,13-09-2021,P036,Tea Tree Oil,Skincare,4,12,48,C3327,34,Female,Houston,Cash,10%
T0113,13-09-2021,P013,Probiotic Supplement,Supplement,1,20,20,C0113,59,Male,Boston,Debit Card,10%
T3254,14-09-2021,P008,Fish Oil Capsules,Supplement,3,18,54,C3254,59,Male,Chicago,Cash,10%
T1389,14-09-2021,P009,Antibacterial Handwash,Hygiene,3,5,15,C1389,26,Female,Miami,Credit Card,5%
T4130,14-09-2021,P040,Hair Conditioner,Haircare,1,13,13,C4130,55,Female,San Francisco,Mobile Payment,10%
T0080,14-09-2021,P042,Green Tea Capsules,Supplement,5,10,50,C0080,57,Male,Houston,Debit Card,0%
T0204,15-09-2021,P016,Energy Drink,Beverage,4,5,20,C0204,58,Female,Boston,Debit Card,10%
T4230,16-09-2021,P031,Hydration Powder,Nutrition,2,7,14,C4230,49,Male,Chicago,Debit Card,0%
T4749,16-09-2021,P042,Green Tea Capsules,Supplement,4,10,40,C4749,56,Female,Los Angeles,Debit Card,15%
T3677,17-09-2021,P031,Hydration Powder,Nutrition,5,7,35,C3677,47,Male,Boston,Debit Card,10%
T1780,17-09-2021,P015,Protein Powder,Nutrition,5,25,125,C1780,46,Male,Denver,Credit Card,5%
T0542,17-09-2021,P024,Collagen Powder,Supplement,5,30,150,C0542,31,Female,Boston,Debit Card,0%
T3305,17-09-2021,P019,Aloe Vera Gel,Skincare,4,8,32,C3305,21,Male,New York,Credit Card,15%
T0062,18-09-2021,P026,Muscle Relaxant Cream,Medicine,3,25,75,C0062,36,Female,Seattle,Debit Card,0%
T3537,18-09-2021,P014,Calcium Tablets,Supplement,2,15,30,C3537,20,Female,Chicago,Cash,5%
T4006,18-09-2021,P004,Anti-Allergy Cream,Skincare,5,25,125,C4006,47,Female,Boston,Debit Card,15%
T3146,19-09-2021,P017,Anti-Dandruff Shampoo,Haircare,1,14,14,C3146,58,Male,Boston,Mobile Payment,5%
T0480,19-09-2021,P035,Anti-Wrinkle Cream,Skincare,1,45,45,C0480,19,Female,Los Angeles,Mobile Payment,0%
T0592,20-09-2021,P048,Hydrocortisone Cream,Medicine,2,5,10,C0592,63,Male,Miami,Mobile Payment,5%
T4272,20-09-2021,P034,Hair Growth Serum,Haircare,3,28,84,C4272,38,Male,Chicago,Debit Card,0%
T2887,22-09-2021,P048,Hydrocortisone Cream,Medicine,5,5,25,C2887,43,Female,New York,Cash,10%
T1639,22-09-2021,P049,Antifungal Powder,Medicine,3,10,30,C1639,34,Male,Seattle,Debit Card,0%
T1433,23-09-2021,P003,Cold Syrup,Medicine,5,8,40,C1433,32,Male,Boston,Debit Card,10%
T1994,24-09-2021,P022,Toothpaste,Hygiene,4,4,16,C1994,32,Male,Miami,Debit Card,10%
T0958,25-09-2021,P050,Ear Drops,Medicine,3,6,18,C0958,45,Male,Miami,Cash,5%
T2184,26-09-2021,P037,Natural Deodorant,Hygiene,3,9,27,C2184,37,Female,San Francisco,Credit Card,10%
T1313,26-09-2021,P002,Multivitamin Tablet,Supplement,5,15,75,C1313,48,Male,Boston,Mobile Payment,10%
T0479,26-09-2021,P013,Probiotic Supplement,Supplement,2,20,40,C0479,20,Female,Los Angeles,Cash,5%
T1769,27-09-2021,P046,Sunblock Cream,Skincare,4,20,80,C1769,46,Female,Miami,Mobile Payment,5%
T4826,27-09-2021,P039,Nasal Spray,Medicine,1,8,8,C4826,24,Female,Boston,Cash,0%
T2163,27-09-2021,P004,Anti-Allergy Cream,Skincare,3,25,75,C2163,20,Female,Boston,Debit Card,0%
T2364,27-09-2021,P004,Anti-Allergy Cream,Skincare,1,25,25,C2364,21,Male,Los Angeles,Debit Card,10%
T3980,28-09-2021,P015,Protein Powder,Nutrition,2,25,50,C3980,26,Female,Seattle,Debit Card,10%
T4864,28-09-2021,P002,Multivitamin Tablet,Supplement,5,15,75,C4864,44,Male,New York,Debit Card,10%
T3276,30-09-2021,P008,Fish Oil Capsules,Supplement,2,18,36,C3276,22,Male,Houston,Credit Card,15%
T3413,30-09-2021,P050,Ear Drops,Medicine,5,6,30,C3413,33,Female,Boston,Mobile Payment,10%
T2012,01-10-2021,P049,Antifungal Powder,Medicine,1,10,10,C2012,33,Male,San Francisco,Debit Card,5%
T3209,01-10-2021,P030,Heart Health Supplement,Supplement,4,35,140,C3209,24,Female,San Francisco,Credit Card,15%
T3920,01-10-2021,P029,Zinc Supplement,Supplement,3,10,30,C3920,23,Male,Denver,Mobile Payment,10%
T0706,01-10-2021,P036,Tea Tree Oil,Skincare,4,12,48,C0706,64,Male,Los Angeles,Mobile Payment,0%
T0029,02-10-2021,P046,Sunblock Cream,Skincare,2,20,40,C0029,30,Female,Miami,Cash,0%
T4268,02-10-2021,P050,Ear Drops,Medicine,2,6,12,C4268,61,Female,Denver,Cash,15%
T4977,02-10-2021,P024,Collagen Powder,Supplement,5,30,150,C4977,45,Male,Boston,Cash,5%
T4926,03-10-2021,P021,Hand Sanitizer,Hygiene,5,3,15,C4926,40,Male,New York,Cash,15%
T0533,03-10-2021,P018,Moisturizing Lotion,Skincare,4,18,72,C0533,37,Female,Miami,Mobile Payment,5%
T4835,03-10-2021,P023,Acne Treatment Gel,Skincare,3,16,48,C4835,54,Male,Houston,Cash,0%
T4393,04-10-2021,P020,Elderberry Syrup,Medicine,3,22,66,C4393,32,Female,Boston,Debit Card,15%
T4051,05-10-2021,P030,Heart Health Supplement,Supplement,3,35,105,C4051,55,Female,Miami,Mobile Payment,0%
T3465,05-10-2021,P006,Cough Drops,Medicine,4,2.5,10,C3465,26,Female,Boston,Cash,10%
T2233,05-10-2021,P009,Antibacterial Handwash,Hygiene,4,5,20,C2233,44,Female,San Francisco,Credit Card,5%
T0856,06-10-2021,P036,Tea Tree Oil,Skincare,5,12,60,C0856,48,Female,Denver,Credit Card,5%
T2882,09-10-2021,P025,Eye Drops,Medicine,4,12,48,C2882,37,Male,Chicago,Debit Card,10%
T4409,10-10-2021,P003,Cold Syrup,Medicine,3,8,24,C4409,47,Female,Miami,Mobile Payment,5%
T1422,10-10-2021,P015,Protein Powder,Nutrition,1,25,25,C1422,42,Male,Denver,Debit Card,5%
T4434,10-10-2021,P019,Aloe Vera Gel,Skincare,2,8,16,C4434,26,Male,San Francisco,Credit Card,15%
T4384,10-10-2021,P028,Omega-3 Capsules,Supplement,5,22,110,C4384,65,Female,Boston,Debit Card,10%
T4244,10-10-2021,P049,Antifungal Powder,Medicine,5,10,50,C4244,49,Male,Chicago,Mobile Payment,5%
T0326,10-10-2021,P035,Anti-Wrinkle Cream,Skincare,4,45,180,C0326,57,Female,Los Angeles,Credit Card,5%
T2790,12-10-2021,P025,Eye Drops,Medicine,5,12,60,C2790,23,Male,New York,Debit Card,0%
T4762,12-10-2021,P003,Cold Syrup,Medicine,1,8,8,C4762,38,Male,Denver,Mobile Payment,10%
T3117,12-10-2021,P031,Hydration Powder,Nutrition,3,7,21,C3117,34,Female,Houston,Mobile Payment,5%
T2586,12-10-2021,P044,Joint Health Tablets,Supplement,5,32,160,C2586,25,Female,Miami,Debit Card,0%
T2091,12-10-2021,P040,Hair Conditioner,Haircare,1,13,13,C2091,48,Female,Miami,Mobile Payment,15%
T1078,12-10-2021,P043,Pain Relief Patch,Medicine,2,7,14,C1078,22,Female,San Francisco,Credit Card,0%
T0454,13-10-2021,P039,Nasal Spray,Medicine,1,8,8,C0454,38,Female,San Francisco,Mobile Payment,10%
T2071,13-10-2021,P035,Anti-Wrinkle Cream,Skincare,3,45,135,C2071,47,Male,Denver,Mobile Payment,15%
T4492,13-10-2021,P008,Fish Oil Capsules,Supplement,1,18,18,C4492,48,Male,New York,Credit Card,10%
T3228,14-10-2021,P008,Fish Oil Capsules,Supplement,5,18,90,C3228,52,Female,Houston,Mobile Payment,10%
T0765,14-10-2021,P038,Liver Health Supplement,Supplement,1,20,20,C0765,54,Female,Houston,Credit Card,15%
T2044,14-10-2021,P038,Liver Health Supplement,Supplement,1,20,20,C2044,39,Male,Miami,Cash,10%
T1942,14-10-2021,P019,Aloe Vera Gel,Skincare,1,8,8,C1942,26,Male,Boston,Cash,5%
T4014,15-10-2021,P003,Cold Syrup,Medicine,2,8,16,C4014,50,Female,New York,Mobile Payment,10%
T3623,15-10-2021,P001,Pain Relief Capsule,Medicine,4,10,40,C3623,51,Female,Los Angeles,Debit Card,0%
T3592,15-10-2021,P043,Pain Relief Patch,Medicine,2,7,14,C3592,19,Male,Miami,Credit Card,0%
T4786,16-10-2021,P050,Ear Drops,Medicine,4,6,24,C4786,25,Female,Boston,Credit Card,5%
T4727,16-10-2021,P033,Foot Cream,Skincare,1,15,15,C4727,40,Female,Seattle,Cash,15%
T0917,16-10-2021,P011,Herbal Shampoo,Haircare,3,12,36,C0917,31,Male,Los Angeles,Mobile Payment,15%
T0775,17-10-2021,P037,Natural Deodorant,Hygiene,3,9,27,C0775,26,Female,Miami,Debit Card,5%
T1228,17-10-2021,P038,Liver Health Supplement,Supplement,4,20,80,C1228,57,Female,Denver,Debit Card,5%
T1811,19-10-2021,P004,Anti-Allergy Cream,Skincare,4,25,100,C1811,56,Female,Miami,Debit Card,10%
T4650,19-10-2021,P013,Probiotic Supplement,Supplement,2,20,40,C4650,43,Male,New York,Mobile Payment,15%
T3988,20-10-2021,P011,Herbal Shampoo,Haircare,4,12,48,C3988,34,Male,Boston,Debit Card,10%
T3852,20-10-2021,P009,Antibacterial Handwash,Hygiene,2,5,10,C3852,52,Female,Houston,Mobile Payment,15%
T0210,21-10-2021,P043,Pain Relief Patch,Medicine,1,7,7,C0210,19,Male,Miami,Mobile Payment,5%
